end,start,task_id,text,video_id
97.61,78.94,44047,cut lemon,b21PQg4KOYg
123.75,121.75,44047,cut lemon,b21PQg4KOYg
150.49,124.49,44047,squeeze lemon,b21PQg4KOYg
164.57,159.47,44047,pour lemon juice,b21PQg4KOYg
178.13,171.33,44047,stir mixture,b21PQg4KOYg
190.01,186.01,44047,pour water,b21PQg4KOYg
313.39,311.49,44047,pour lemonade into glass,b21PQg4KOYg
43.62,40.62,44047,pour water,MbCAiWBhAjo
48.88,44.68,44047,add sugar,MbCAiWBhAjo
66.01,55.01,44047,stir mixture,MbCAiWBhAjo
69.03,67.13,44047,cut lemon,MbCAiWBhAjo
81.4,69.7,44047,squeeze lemon,MbCAiWBhAjo
89.14,83.44,44047,pour lemon juice,MbCAiWBhAjo
107.58,103.18,44047,pour water,MbCAiWBhAjo
113.23,107.73,44047,stir mixture,MbCAiWBhAjo
116.01,114.61,44047,add ice,MbCAiWBhAjo
124.04,116.64,44047,pour lemonade into glass,MbCAiWBhAjo
104.07,98.67,44047,cut lemon,SIw714h5kx0
119.07,111.87,44047,squeeze lemon,SIw714h5kx0
156.48,139.38,44047,add sugar,SIw714h5kx0
170.54,165.74,44047,pour water,SIw714h5kx0
191.61,180.11,44047,stir mixture,SIw714h5kx0
204.22,200.22,44047,pour water,SIw714h5kx0
220.06,207.96,44047,add ice,SIw714h5kx0
257.63,237.33,44047,pour lemonade into glass,SIw714h5kx0
30.32,27.52,44047,cut lemon,8IJJGK2td2c
49.04,46.94,44047,add sugar,8IJJGK2td2c
87.37,61.11,44047,stir mixture,8IJJGK2td2c
97.8,91.96,44047,add ice,8IJJGK2td2c
110.27,103.47,44047,pour water,8IJJGK2td2c
126.38,120.88,44047,stir mixture,8IJJGK2td2c
37.89,27.69,44047,pour water,88QX6nH21fw
58.15,55.85,44047,cut lemon,88QX6nH21fw
90.39,62.79,44047,squeeze lemon,88QX6nH21fw
111.05,103.53,44047,pour lemon juice,88QX6nH21fw
125.9,120.8,44047,add sugar,88QX6nH21fw
152.54,141.14,44047,stir mixture,88QX6nH21fw
79.1,74.6,44047,pour water,Cc0Yw8pnzlI
93.01,90.31,44047,add sugar,Cc0Yw8pnzlI
155.7,152.1,44047,cut lemon,Cc0Yw8pnzlI
174.77,162.22,44047,squeeze lemon,Cc0Yw8pnzlI
189.44,180.64,44047,squeeze lemon,Cc0Yw8pnzlI
230.66,201.94,44047,pour lemon juice,Cc0Yw8pnzlI
259.87,257.67,44047,add ice,Cc0Yw8pnzlI
263.14,260.84,44047,stir mixture,Cc0Yw8pnzlI
267.97,263.87,44047,pour lemonade into glass,Cc0Yw8pnzlI
42.97,39.97,44047,add sugar,NkuUNUhmQSs
46.02,44.72,44047,add ice,NkuUNUhmQSs
52.54,48.14,44047,pour water,NkuUNUhmQSs
60.83,54.23,44047,stir mixture,NkuUNUhmQSs
72.0,64.1,44047,pour lemon juice,NkuUNUhmQSs
79.45,75.55,44047,pour lemonade into glass,NkuUNUhmQSs
107.17,105.07,44047,cut lemon,0Ll7VKyFReE
125.38,114.88,44047,squeeze lemon,0Ll7VKyFReE
153.65,148.95,44047,add sugar,0Ll7VKyFReE
165.7,159.5,44047,pour water,0Ll7VKyFReE
177.81,167.51,44047,stir mixture,0Ll7VKyFReE
196.47,186.97,44047,add ice,0Ll7VKyFReE
202.1,199.2,44047,stir mixture,0Ll7VKyFReE
209.94,204.54,44047,pour lemonade into glass,0Ll7VKyFReE
221.95,216.25,44047,cut lemon,0Ll7VKyFReE
50.08,47.08,44047,add sugar,hxmu13bEQM8
54.49,51.99,44047,pour water,hxmu13bEQM8
61.36,58.36,44047,add ice,hxmu13bEQM8
66.29,63.29,44047,add ice,hxmu13bEQM8
76.2,73.2,44047,pour lemon juice,hxmu13bEQM8
82.71,79.61,44047,stir mixture,hxmu13bEQM8
95.38,90.78,44047,add sugar,hxmu13bEQM8
112.74,98.04,44047,stir mixture,hxmu13bEQM8
117.51,115.01,44047,pour lemonade into glass,hxmu13bEQM8
15.2,12.44,44047,cut lemon,Hisg3dFKHIY
38.15,35.15,44047,add sugar,Hisg3dFKHIY
42.4,38.35,44047,pour water,Hisg3dFKHIY
60.26,53.26,44047,cut lemon,Hisg3dFKHIY
74.85,70.22,44047,squeeze lemon,Hisg3dFKHIY
89.65,81.16,44047,pour lemon juice,Hisg3dFKHIY
94.49,89.69,44047,pour lemon juice,Hisg3dFKHIY
111.34,108.34,44047,add ice,Hisg3dFKHIY
127.9,119.5,44047,pour lemonade into glass,Hisg3dFKHIY
139.66,129.33,44047,stir mixture,Hisg3dFKHIY
31.29,27.89,44047,pour water,Q20OiGUM0ao
79.07,70.01,44047,cut lemon,Q20OiGUM0ao
103.2,79.28,44047,squeeze lemon,Q20OiGUM0ao
128.09,125.17,44047,pour lemon juice,Q20OiGUM0ao
145.35,142.22,44047,pour lemonade into glass,Q20OiGUM0ao
87.45,86.21,44047,cut lemon,ur5JfhgJdYc
106.44,90.48,44047,squeeze lemon,ur5JfhgJdYc
124.89,119.89,44047,pour lemonade into glass,ur5JfhgJdYc
138.92,137.09,44047,pour lemon juice,ur5JfhgJdYc
156.97,153.97,44047,pour lemon juice,ur5JfhgJdYc
167.26,160.6,44047,pour water,ur5JfhgJdYc
170.23,167.88,44047,stir mixture,ur5JfhgJdYc
176.5,170.3,44047,pour lemonade into glass,ur5JfhgJdYc
89.67,82.28,44047,add sugar,tv3PT3AjbKQ
103.85,91.85,44047,stir mixture,tv3PT3AjbKQ
118.29,113.99,44047,stir mixture,tv3PT3AjbKQ
157.23,126.6,44047,stir mixture,tv3PT3AjbKQ
191.0,184.0,44047,pour lemon juice,tv3PT3AjbKQ
209.43,194.46,44047,stir mixture,tv3PT3AjbKQ
229.39,211.16,44047,pour lemonade into glass,tv3PT3AjbKQ
78.11,75.84,44047,squeeze lemon,9YJpXkPC0JE
105.79,98.79,44047,pour lemonade into glass,9YJpXkPC0JE
112.6,106.71,44047,pour water,9YJpXkPC0JE
132.98,121.4,44047,pour lemonade into glass,9YJpXkPC0JE
142.86,136.73,44047,add ice,9YJpXkPC0JE
153.01,145.6,44047,stir mixture,9YJpXkPC0JE
161.56,155.58,44047,add sugar,9YJpXkPC0JE
172.08,165.57,44047,stir mixture,9YJpXkPC0JE
203.1,200.36,44047,squeeze lemon,9YJpXkPC0JE
255.27,247.43,44047,pour water,9YJpXkPC0JE
266.52,257.52,44047,add sugar,9YJpXkPC0JE
280.09,269.15,44047,pour lemonade into glass,9YJpXkPC0JE
286.87,281.9,44047,add ice,9YJpXkPC0JE
83.3,80.4,44047,add sugar,2H6X7tQWpv0
85.88,83.03,44047,pour water,2H6X7tQWpv0
99.36,96.09,44047,cut lemon,2H6X7tQWpv0
109.74,101.94,44047,squeeze lemon,2H6X7tQWpv0
116.9,113.01,44047,pour lemon juice,2H6X7tQWpv0
123.0,117.13,44047,stir mixture,2H6X7tQWpv0
146.53,135.79,44047,pour lemon juice,2H6X7tQWpv0
156.95,150.85,44047,pour lemonade into glass,2H6X7tQWpv0
129.29,118.29,44047,squeeze lemon,rVL1utZJfJ4
152.42,146.94,44047,pour lemon juice,rVL1utZJfJ4
165.85,159.95,44047,pour water,rVL1utZJfJ4
261.69,232.59,44047,stir mixture,rVL1utZJfJ4
185.15,175.65,44789,remove cap,uDmUGdg40Hg
446.93,438.33,44789,pour oil,uDmUGdg40Hg
450.58,447.18,44789,close cap,uDmUGdg40Hg
453.88,451.68,44789,pull out dipstick,uDmUGdg40Hg
455.54,453.54,44789,wipe off dipstick,uDmUGdg40Hg
459.59,456.39,44789,insert dipstick,uDmUGdg40Hg
461.85,459.55,44789,pull out dipstick,uDmUGdg40Hg
473.95,472.35,44789,wipe off dipstick,uDmUGdg40Hg
478.76,474.86,44789,insert dipstick,uDmUGdg40Hg
484.56,481.86,44789,pull out dipstick,uDmUGdg40Hg
485.86,483.76,44789,wipe off dipstick,uDmUGdg40Hg
488.52,486.12,44789,insert dipstick,uDmUGdg40Hg
489.64,488.44,44789,pull out dipstick,uDmUGdg40Hg
497.2,495.7,44789,wipe off dipstick,uDmUGdg40Hg
500.75,499.05,44789,insert dipstick,uDmUGdg40Hg
506.2,502.2,44789,pour oil,uDmUGdg40Hg
510.43,507.53,44789,pull out dipstick,uDmUGdg40Hg
512.6,511.6,44789,wipe off dipstick,uDmUGdg40Hg
515.93,513.13,44789,insert dipstick,uDmUGdg40Hg
518.09,516.39,44789,pull out dipstick,uDmUGdg40Hg
520.76,518.64,44789,wipe off dipstick,uDmUGdg40Hg
528.14,525.43,44789,close cap,uDmUGdg40Hg
476.79,471.79,44789,pull out dipstick,lpiT7_w5NdA
480.12,477.12,44789,wipe off dipstick,lpiT7_w5NdA
486.22,481.22,44789,insert dipstick,lpiT7_w5NdA
502.01,497.96,44789,put funnel,lpiT7_w5NdA
517.91,512.91,44789,pour oil,lpiT7_w5NdA
524.41,521.15,44789,pull out dipstick,lpiT7_w5NdA
530.16,523.16,44789,insert dipstick,lpiT7_w5NdA
534.76,530.9,44789,remove funnel,lpiT7_w5NdA
541.0,535.48,44789,close cap,lpiT7_w5NdA
30.48,27.98,44789,remove cap,TvS1LkCqoSE
160.99,159.59,44789,put funnel,TvS1LkCqoSE
172.82,160.82,44789,pour oil,TvS1LkCqoSE
178.0,172.9,44789,pull out dipstick,TvS1LkCqoSE
185.7,178.8,44789,insert dipstick,TvS1LkCqoSE
109.08,106.31,44789,remove cap,FKG7bgo4biE
112.7,111.79,44789,put funnel,FKG7bgo4biE
136.72,119.34,44789,pour oil,FKG7bgo4biE
145.21,141.87,44789,close cap,FKG7bgo4biE
138.34,136.34,44789,remove cap,7gnM-MM8_34
143.8,138.4,44789,pour oil,7gnM-MM8_34
145.8,144.0,44789,close cap,7gnM-MM8_34
147.38,146.18,44789,pull out dipstick,7gnM-MM8_34
150.47,147.47,44789,insert dipstick,7gnM-MM8_34
152.04,150.54,44789,pull out dipstick,7gnM-MM8_34
158.84,153.84,44789,insert dipstick,7gnM-MM8_34
170.21,168.71,44789,pull out dipstick,7gnM-MM8_34
170.26,169.16,44789,wipe off dipstick,7gnM-MM8_34
173.5,172.5,44789,insert dipstick,7gnM-MM8_34
174.96,173.36,44789,pull out dipstick,7gnM-MM8_34
178.17,175.17,44789,wipe off dipstick,7gnM-MM8_34
181.62,179.22,44789,insert dipstick,7gnM-MM8_34
14.66,10.05,44789,remove cap,D2OJt4S6lwk
289.84,265.5,44789,pour oil,D2OJt4S6lwk
299.86,297.0,44789,pull out dipstick,D2OJt4S6lwk
309.25,304.1,44789,insert dipstick,D2OJt4S6lwk
311.57,309.34,44789,pull out dipstick,D2OJt4S6lwk
320.81,318.29,44789,insert dipstick,D2OJt4S6lwk
332.85,326.02,44789,close cap,D2OJt4S6lwk
118.1,114.6,44789,remove cap,0x83li1Klkw
272.93,272.63,44789,put funnel,0x83li1Klkw
61.33,59.09,44789,pull out dipstick,OiigBOhLfQs
69.83,68.33,44789,insert dipstick,OiigBOhLfQs
135.33,129.53,44789,pull out dipstick,OiigBOhLfQs
151.39,148.09,44789,wipe off dipstick,OiigBOhLfQs
154.67,151.57,44789,insert dipstick,OiigBOhLfQs
157.26,154.56,44789,pull out dipstick,OiigBOhLfQs
178.87,176.67,44789,insert dipstick,OiigBOhLfQs
189.49,181.09,44789,remove cap,OiigBOhLfQs
204.19,201.99,44789,put funnel,OiigBOhLfQs
215.18,206.81,44789,pour oil,OiigBOhLfQs
224.46,220.38,44789,pull out dipstick,OiigBOhLfQs
226.96,224.76,44789,wipe off dipstick,OiigBOhLfQs
227.12,226.92,44789,insert dipstick,OiigBOhLfQs
237.51,232.51,44789,close cap,OiigBOhLfQs
24.89,20.46,44789,remove cap,Zjj7trgKYNo
183.61,165.81,44789,pour oil,Zjj7trgKYNo
189.61,187.05,44789,pull out dipstick,Zjj7trgKYNo
191.53,189.98,44789,wipe off dipstick,Zjj7trgKYNo
194.56,193.35,44789,insert dipstick,Zjj7trgKYNo
195.63,194.49,44789,pull out dipstick,Zjj7trgKYNo
207.46,201.17,44789,wipe off dipstick,Zjj7trgKYNo
210.3,209.03,44789,insert dipstick,Zjj7trgKYNo
129.48,125.1,44789,remove cap,VuPALAnHjRM
231.32,230.66,44789,put funnel,VuPALAnHjRM
248.35,236.25,44789,pour oil,VuPALAnHjRM
261.56,259.36,44789,close cap,VuPALAnHjRM
285.82,282.21,44789,pour oil,VuPALAnHjRM
320.23,319.5,44789,remove cap,VuPALAnHjRM
328.37,324.66,44789,pour oil,VuPALAnHjRM
354.08,353.36,44789,remove cap,VuPALAnHjRM
364.5,362.71,44789,close cap,VuPALAnHjRM
365.73,365.15,44789,remove cap,VuPALAnHjRM
390.46,388.57,44789,pour oil,VuPALAnHjRM
392.64,390.68,44789,insert dipstick,VuPALAnHjRM
393.57,392.45,44789,pull out dipstick,VuPALAnHjRM
129.6,124.8,44789,remove cap,VuPALAnHjRM
172.54,133.1,44789,pour oil,VuPALAnHjRM
232.17,230.67,44789,put funnel,VuPALAnHjRM
248.62,236.02,44789,pour oil,VuPALAnHjRM
261.78,259.88,44789,close cap,VuPALAnHjRM
286.72,282.22,44789,pour oil,VuPALAnHjRM
320.48,319.58,44789,remove cap,VuPALAnHjRM
328.48,324.65,44789,pour oil,VuPALAnHjRM
354.34,353.34,44789,remove cap,VuPALAnHjRM
393.58,392.58,44789,pull out dipstick,VuPALAnHjRM
471.63,470.63,44789,pull out dipstick,VuPALAnHjRM
476.99,475.69,44789,insert dipstick,VuPALAnHjRM
206.98,198.92,44789,remove cap,BGZmGzlGHbY
394.6,394.0,44789,put funnel,BGZmGzlGHbY
404.13,397.73,44789,pour oil,BGZmGzlGHbY
416.32,406.72,44789,close cap,BGZmGzlGHbY
420.16,416.86,44789,pull out dipstick,BGZmGzlGHbY
423.0,420.4,44789,wipe off dipstick,BGZmGzlGHbY
427.06,423.86,44789,insert dipstick,BGZmGzlGHbY
429.06,427.46,44789,pull out dipstick,BGZmGzlGHbY
189.54,185.64,44789,remove cap,R0lQR2QZwjg
197.74,192.74,44789,put funnel,R0lQR2QZwjg
208.88,205.88,44789,pour oil,R0lQR2QZwjg
213.51,211.41,44789,pull out dipstick,R0lQR2QZwjg
228.87,225.87,44789,wipe off dipstick,R0lQR2QZwjg
233.01,229.31,44789,insert dipstick,R0lQR2QZwjg
239.28,235.88,44789,pour oil,R0lQR2QZwjg
250.91,247.91,44789,wipe off dipstick,R0lQR2QZwjg
255.45,251.65,44789,insert dipstick,R0lQR2QZwjg
264.08,259.77,44789,remove funnel,R0lQR2QZwjg
273.96,265.25,44789,close cap,R0lQR2QZwjg
305.49,302.18,44789,remove cap,qiHp18HzLsU
309.5,306.3,44789,put funnel,qiHp18HzLsU
323.46,320.46,44789,pull out dipstick,qiHp18HzLsU
327.63,323.53,44789,wipe off dipstick,qiHp18HzLsU
348.38,343.38,44789,insert dipstick,qiHp18HzLsU
349.6,348.6,44789,remove funnel,qiHp18HzLsU
355.12,350.12,44789,close cap,qiHp18HzLsU
29.6,24.6,44789,pull out dipstick,xc4zzy75UXg
35.02,31.72,44789,wipe off dipstick,xc4zzy75UXg
149.72,146.72,44789,insert dipstick,xc4zzy75UXg
179.02,172.02,44789,remove cap,xc4zzy75UXg
204.65,197.65,44789,wipe off dipstick,xc4zzy75UXg
220.8,215.8,44789,close cap,xc4zzy75UXg
250.84,243.84,44789,insert dipstick,xc4zzy75UXg
164.83,159.61,44789,remove cap,bKpcIpirKOs
368.11,364.23,44789,put funnel,bKpcIpirKOs
471.03,380.22,44789,pour oil,bKpcIpirKOs
482.27,480.12,44789,remove funnel,bKpcIpirKOs
485.14,482.31,44789,close cap,bKpcIpirKOs
266.49,262.79,44789,remove cap,yaH0WOFpx7A
269.85,268.74,44789,put funnel,yaH0WOFpx7A
278.9,275.26,44789,pour oil,yaH0WOFpx7A
312.33,307.33,44789,put funnel,orkB0JlED8g
132.79,129.59,44789,remove cap,IT9wR21WzRE
138.1,133.8,44789,pour oil,IT9wR21WzRE
141.59,138.29,44789,close cap,IT9wR21WzRE
155.81,153.11,44789,pull out dipstick,IT9wR21WzRE
158.67,156.57,44789,insert dipstick,IT9wR21WzRE
160.48,158.68,44789,pull out dipstick,IT9wR21WzRE
163.8,160.5,44789,wipe off dipstick,IT9wR21WzRE
165.88,164.39,44789,insert dipstick,IT9wR21WzRE
196.71,194.04,44789,remove cap,UiV5geQumHI
203.78,202.78,44789,put funnel,UiV5geQumHI
232.21,214.36,44789,pour oil,UiV5geQumHI
244.01,240.12,44789,pull out dipstick,UiV5geQumHI
247.34,245.19,44789,wipe off dipstick,UiV5geQumHI
250.86,249.07,44789,insert dipstick,UiV5geQumHI
252.49,250.71,44789,pull out dipstick,UiV5geQumHI
261.55,259.82,44789,insert dipstick,UiV5geQumHI
268.19,266.83,44789,remove funnel,UiV5geQumHI
278.31,274.5,44789,close cap,UiV5geQumHI
8.63,6.64,44789,pull out dipstick,7SIiAxY4kgY
14.64,8.32,44789,wipe off dipstick,7SIiAxY4kgY
16.45,15.23,44789,insert dipstick,7SIiAxY4kgY
18.31,16.94,44789,pull out dipstick,7SIiAxY4kgY
40.14,39.43,44789,wipe off dipstick,7SIiAxY4kgY
43.23,40.23,44789,remove cap,7SIiAxY4kgY
48.63,46.07,44789,put funnel,7SIiAxY4kgY
65.7,52.7,44789,pour oil,7SIiAxY4kgY
65.87,41.17,53193,add coffee,VsLsoCe8mhU
103.83,83.28,53193,press coffee,VsLsoCe8mhU
128.7,123.2,53193,pour milk,VsLsoCe8mhU
208.13,200.45,53193,pour espresso,VsLsoCe8mhU
215.58,211.37,53193,pour milk,VsLsoCe8mhU
38.37,33.27,53193,press coffee,lFBp_aqV8k8
46.98,44.33,53193,pour espresso,lFBp_aqV8k8
52.12,48.55,53193,press coffee,lFBp_aqV8k8
249.51,176.62,53193,pour milk,lFBp_aqV8k8
36.67,33.26,53193,add coffee,Z_J6Q4oAvLM
64.67,54.51,53193,pour water,Z_J6Q4oAvLM
101.01,91.1,53193,pour water,Z_J6Q4oAvLM
166.32,146.03,53193,pour espresso,Z_J6Q4oAvLM
224.08,205.57,53193,pour milk,Z_J6Q4oAvLM
84.77,73.77,53193,pour milk,9LQ7UMAknwA
110.0,99.2,53193,pour milk,9LQ7UMAknwA
83.51,79.01,53193,pour milk,2qhBLFc5CqM
200.63,112.43,53193,steam milk,2qhBLFc5CqM
229.77,217.17,53193,pour milk,2qhBLFc5CqM
188.77,134.36,53193,pour espresso,WIlIoCM2iJg
203.87,198.87,53193,pour milk,WIlIoCM2iJg
42.6,41.18,53193,pour espresso,BSE9PiSw53Y
51.71,46.71,53193,pour milk,BSE9PiSw53Y
19.8,14.28,53193,add coffee,X8HxFpHIoVA
35.15,30.68,53193,press coffee,X8HxFpHIoVA
85.11,66.13,53193,steam milk,X8HxFpHIoVA
122.88,104.33,53193,pour milk,X8HxFpHIoVA
63.11,43.21,53193,steam milk,qsHacrTIXh4
108.97,97.17,53193,pour milk,qsHacrTIXh4
194.13,182.03,53193,pour milk,qsHacrTIXh4
303.38,256.19,53193,steam milk,qsHacrTIXh4
367.61,351.51,53193,pour milk,qsHacrTIXh4
477.43,441.23,53193,steam milk,qsHacrTIXh4
513.14,498.54,53193,pour milk,qsHacrTIXh4
545.08,536.68,53193,pour milk,qsHacrTIXh4
30.62,13.92,53193,steam milk,W3Qx6P7FtBc
30.62,16.05,53193,pour espresso,W3Qx6P7FtBc
36.9,30.7,53193,pour milk,W3Qx6P7FtBc
63.35,39.35,53193,pour milk,W3Qx6P7FtBc
89.93,81.5,53193,pour milk,W3Qx6P7FtBc
27.39,26.49,53193,pour water,I1hAvTkEvPU
32.82,31.08,53193,pour espresso,I1hAvTkEvPU
71.29,67.76,53193,add coffee,2Ao5b6uqI40
77.85,72.92,53193,press coffee,2Ao5b6uqI40
110.04,88.92,53193,pour espresso,2Ao5b6uqI40
101.76,92.78,53193,steam milk,2Ao5b6uqI40
150.21,140.26,53193,pour milk,2Ao5b6uqI40
71.56,67.26,53193,add coffee,2Ao5b6uqI40
78.16,73.06,53193,press coffee,2Ao5b6uqI40
102.05,91.05,53193,steam milk,2Ao5b6uqI40
110.26,91.73,53193,pour espresso,2Ao5b6uqI40
150.65,139.55,53193,pour milk,2Ao5b6uqI40
50.42,48.41,53193,add coffee,2IfW2leGdzQ
162.13,136.24,53193,pour espresso,SmkU0l-yKMw
308.25,298.5,53193,pour milk,SmkU0l-yKMw
389.48,358.26,53193,pour espresso,SmkU0l-yKMw
409.93,400.93,53193,pour milk,SmkU0l-yKMw
432.44,419.93,53193,pour espresso,SmkU0l-yKMw
17.12,13.4,53193,add coffee,V4LftxagMlM
34.3,28.7,53193,pour water,V4LftxagMlM
116.72,93.72,53193,pour milk,V4LftxagMlM
19.49,8.49,53193,pour milk,ejdn67zHuEY
53.84,42.84,53193,pour espresso,ejdn67zHuEY
39.22,36.68,53193,add coffee,MJI1W5_lGeA
49.9,46.55,53193,pour water,MJI1W5_lGeA
141.57,131.98,53193,pour milk,MJI1W5_lGeA
185.51,177.69,53193,pour milk,MJI1W5_lGeA
76.34,74.64,53193,add coffee,o_0DiKlwdy0
77.31,76.29,53193,press coffee,o_0DiKlwdy0
86.92,78.56,53193,steam milk,o_0DiKlwdy0
90.83,86.97,53193,pour espresso,o_0DiKlwdy0
91.96,90.79,53193,pour milk,o_0DiKlwdy0
96.25,95.05,53193,add coffee,o_0DiKlwdy0
97.62,96.85,53193,press coffee,o_0DiKlwdy0
105.87,98.24,53193,steam milk,o_0DiKlwdy0
110.7,106.51,53193,pour espresso,o_0DiKlwdy0
111.72,110.72,53193,pour milk,o_0DiKlwdy0
115.59,113.79,53193,add coffee,o_0DiKlwdy0
116.92,116.32,53193,press coffee,o_0DiKlwdy0
125.13,117.24,53193,steam milk,o_0DiKlwdy0
129.29,125.27,53193,pour espresso,o_0DiKlwdy0
130.19,128.99,53193,pour milk,o_0DiKlwdy0
133.52,132.02,53193,add coffee,o_0DiKlwdy0
134.97,134.47,53193,press coffee,o_0DiKlwdy0
140.52,136.52,53193,steam milk,o_0DiKlwdy0
153.72,145.74,53193,steam milk,o_0DiKlwdy0
157.89,154.53,53193,pour espresso,o_0DiKlwdy0
158.42,157.92,53193,pour milk,o_0DiKlwdy0
22.05,20.29,53193,pour milk,vrVQ_R84EGQ
23.08,22.38,53193,add coffee,vrVQ_R84EGQ
23.73,23.13,53193,press coffee,vrVQ_R84EGQ
26.01,24.27,53193,pour espresso,vrVQ_R84EGQ
26.37,26.07,53193,steam milk,vrVQ_R84EGQ
41.85,27.57,53193,pour milk,vrVQ_R84EGQ
40.59,20.97,53193,steam milk,zA1WNWGCOx0
61.12,45.72,53193,pour espresso,zA1WNWGCOx0
83.56,75.17,53193,pour milk,zA1WNWGCOx0
217.78,215.02,59684,cut shelve,z_eJjvh4lvE
487.42,456.7,59684,attach shelve,z_eJjvh4lvE
177.17,170.17,59684,attach shelve,3NuTuw2yJGo
333.74,321.94,59684,attach shelve,3NuTuw2yJGo
150.17,85.48,59684,cut shelve,_GcHkT726qM
197.83,155.5,59684,assemble shelve,_GcHkT726qM
207.83,198.83,59684,paint shelve,_GcHkT726qM
223.43,210.43,59684,attach shelve,_GcHkT726qM
147.59,140.59,59684,assemble shelve,6cBZlk1fdIo
336.08,332.04,59684,attach shelve,6cBZlk1fdIo
343.67,339.56,59684,attach shelve,6cBZlk1fdIo
59.02,38.82,59684,cut shelve,J9QuaXnEl7w
92.04,77.24,59684,cut shelve,J9QuaXnEl7w
151.32,101.16,59684,assemble shelve,J9QuaXnEl7w
211.1,199.2,59684,cut shelve,J9QuaXnEl7w
240.21,215.21,59684,assemble shelve,J9QuaXnEl7w
252.08,241.58,59684,sand shelve,J9QuaXnEl7w
265.26,257.66,59684,paint shelve,J9QuaXnEl7w
385.88,340.88,59684,attach shelve,J9QuaXnEl7w
67.05,50.72,59684,cut shelve,QloeeTbH7ao
82.55,80.99,59684,cut shelve,QloeeTbH7ao
141.18,85.14,59684,assemble shelve,QloeeTbH7ao
162.85,148.91,59684,paint shelve,QloeeTbH7ao
179.55,176.62,59684,attach shelve,QloeeTbH7ao
50.96,19.96,59684,cut shelve,xvlxjTc9Qhw
143.92,53.09,59684,assemble shelve,xvlxjTc9Qhw
156.88,147.08,59684,sand shelve,xvlxjTc9Qhw
163.16,157.06,59684,paint shelve,xvlxjTc9Qhw
259.7,168.88,59684,attach shelve,xvlxjTc9Qhw
89.42,67.42,59684,cut shelve,RTtBODrS32Y
146.71,126.04,59684,cut shelve,RTtBODrS32Y
174.71,165.59,59684,assemble shelve,RTtBODrS32Y
188.6,175.13,59684,assemble shelve,RTtBODrS32Y
236.61,217.18,59684,attach shelve,RTtBODrS32Y
52.19,48.4,59684,cut shelve,r_I4tWj_xgI
140.08,135.98,59684,cut shelve,r_I4tWj_xgI
233.74,230.07,59684,sand shelve,r_I4tWj_xgI
246.96,239.96,59684,paint shelve,r_I4tWj_xgI
264.77,259.46,59684,paint shelve,r_I4tWj_xgI
61.02,32.02,59684,cut shelve,43HMxBw9x80
156.32,88.82,59684,attach shelve,43HMxBw9x80
230.8,67.47,59684,attach shelve,bTIQxX6MrHs
281.49,256.49,59684,cut shelve,bTIQxX6MrHs
397.7,293.0,59684,attach shelve,bTIQxX6MrHs
9.29,0.71,59684,cut shelve,zBnP3Mvkcdc
21.33,15.63,59684,cut shelve,zBnP3Mvkcdc
28.79,21.52,59684,assemble shelve,zBnP3Mvkcdc
35.04,34.04,59684,attach shelve,zBnP3Mvkcdc
33.8,13.3,59684,cut shelve,28jB3HoQkdQ
63.04,33.94,59684,assemble shelve,28jB3HoQkdQ
114.65,63.75,59684,sand shelve,28jB3HoQkdQ
133.1,116.2,59684,paint shelve,28jB3HoQkdQ
50.5,1.01,59684,cut shelve,A6rIQfb-BoA
62.67,60.37,59684,assemble shelve,A6rIQfb-BoA
67.79,63.24,59684,cut shelve,A6rIQfb-BoA
83.83,78.75,59684,cut shelve,A6rIQfb-BoA
93.57,89.5,59684,cut shelve,A6rIQfb-BoA
108.57,103.99,59684,sand shelve,A6rIQfb-BoA
118.31,109.31,59684,cut shelve,A6rIQfb-BoA
129.56,120.93,59684,assemble shelve,A6rIQfb-BoA
157.71,139.51,59684,cut shelve,A6rIQfb-BoA
184.07,159.22,59684,assemble shelve,A6rIQfb-BoA
205.4,201.01,59684,assemble shelve,A6rIQfb-BoA
215.7,212.2,59684,sand shelve,A6rIQfb-BoA
235.04,216.11,59684,assemble shelve,A6rIQfb-BoA
246.68,235.18,59684,paint shelve,A6rIQfb-BoA
260.1,246.75,59684,assemble shelve,A6rIQfb-BoA
302.86,296.36,59684,attach shelve,A6rIQfb-BoA
338.32,327.25,59684,cut shelve,A6rIQfb-BoA
387.88,383.36,59684,paint shelve,A6rIQfb-BoA
150.31,71.31,59684,cut shelve,QVjNPIE9FlM
218.71,161.41,59684,paint shelve,QVjNPIE9FlM
275.22,250.22,59684,paint shelve,QVjNPIE9FlM
322.3,289.3,59684,attach shelve,QVjNPIE9FlM
81.13,76.03,59684,cut shelve,3FwULlpXayU
122.48,94.98,59684,cut shelve,3FwULlpXayU
195.39,167.99,59684,attach shelve,3FwULlpXayU
148.33,143.34,59684,sand shelve,VCdLDsjQCQ0
175.9,164.81,59684,paint shelve,VCdLDsjQCQ0
205.67,189.81,59684,paint shelve,VCdLDsjQCQ0
323.12,309.2,59684,attach shelve,VCdLDsjQCQ0
335.94,331.36,59684,attach shelve,VCdLDsjQCQ0
382.37,376.23,59684,attach shelve,VCdLDsjQCQ0
89.39,52.37,59684,cut shelve,FyT1KDR7sFs
133.62,91.73,59684,assemble shelve,FyT1KDR7sFs
143.83,136.43,59684,sand shelve,FyT1KDR7sFs
